Customer_ID,Full_Name,Gender,Birthdate,Registration_Date,Email,Phone_Number,City,Preferred_Channel,Batch_ID,Source_File
C002068,Fatima Smith,Female,1980-02-04,2023-01-16,fatima.smith@example.com,+20518624026,Doha,Mixed,gen_20251127_092505,customers.csv
C000811,Emma Garcia,Other,1956-06-12,2019-01-27,emma.garcia@example.com,+20766779380,Giza,In-Store,gen_20251127_092505,customers.csv
C001095,Emma Smith,Male,1991-04-29,2023-06-14,emma.smith@example.com,+20282189799,Doha,Online,gen_20251127_092505,customers.csv
C004325,Sara Johnson,Other,1961-02-18,2018-10-20,sara.johnson@example.com,+20300521198,Dubai,In-Store,gen_20251127_092505,customers.csv
C004761,Noah Brown,Other,2000-12-13,2022-05-04,noah.brown@example.com,+20948618849,cairo,Mixed,gen_20251127_092505,customers.csv
C003677,John Yamamoto,Male,1983-09-13,2022-11-02,john.yamamoto@example.com,+20887864107,Giza,online,gen_20251127_092505,customers.csv
C003465,David Khan,Female,2002-03-15,2020-01-31,david.khan@example.com,+20585829628,Tanta,In-Store,gen_20251127_092505,customers.csv
C003104,Omar Garcia,Female,1987-11-10,2019-07-17,omar.garcia@example.com,+20440617704,Dubai,Online,gen_20251127_092505,customers.csv
C002750,David Martin,Other,1993-09-27,2020-04-18,david.martin@example.com,+20701905673,Alexandria,Mixed,gen_20251127_092505,customers.csv
C002296,Carlos Ali,Female,1995-01-12,2024-02-02,,+20555894314,Tanta,In-Store,gen_20251127_092505,customers.csv
C004193,Julia Lopez,Other,1962-06-25,2021-01-21,julia.lopez@example.com,+20617580252,Doha,In-Store,gen_20251127_092505,customers.csv
C003709,Hiro Hassan,Other,1961-08-21,2021-02-10,hiro.hassan@example.com,+20820930188,Riyadh,Mixed,gen_20251127_092505,customers.csv
C003019,Omar Martin,Other,1958-06-04,2018-12-26,omar.martin@example.com,+20466178251,Doha,Mixed,gen_20251127_092505,customers.csv
C004253,Sophia Martin,MALE,1958-12-13,2019-02-15,,+20712718299,Doha,Online,gen_20251127_092505,customers.csv
C000804,Julia Ali,Male,1969-06-21,2022-03-05,julia.ali@example.com,+20910193324,Cairo,In-Store,gen_20251127_092505,customers.csv
C004191,Emma Khan,Male,1968-09-25,2024-07-07,emma.khan@example.com,+20661480715,Mansoura,Online,gen_20251127_092505,customers.csv
C003706,John Ali,Female,1968-10-16,2022-06-06,john.ali@example.com,+20476728939,Doha,In-Store,gen_20251127_092505,customers.csv
C000752,Amina Lopez,Female,2007-08-06,2022-06-22,amina.lopez@example.com,+20525112309,Alexandria,In-Store,gen_20251127_092505,customers.csv
C004645,Julia Smith,Female,1987-09-01,2024-10-12,,,Cairo,Mixed,gen_20251127_092505,customers.csv
C002532,Emma Hassan,Female,1986-12-04,2022-06-20,,+20961367762,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000622,Anna Khan,Male,1972-04-12,2022-04-28,anna.khan@example.com,+20821722209,Doha,Mixed,gen_20251127_092505,customers.csv
C002298,Noah Brown,Female,1996-04-07,2023-04-16,noah.brown@example.com,+20249393448,Riyadh,Mixed,gen_20251127_092505,customers.csv
C003829,Carlos Garcia,Female,1995-02-27,2018-10-22,carlos.garcia@example.com,+20304427869,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000567,Hiro Hassan,Female,1985-03-11,2024-12-09,hiro.hassan@example.com,+20707163606,NA,Mixed,gen_20251127_092505,customers.csv
C001136,Julia Johnson,Other,2005-11-27,2022-02-21,julia.johnson@example.com,+20381685416,Riyadh,Mixed,gen_20251127_092505,customers.csv
C001205,Isabella Brown,Female,1993-02-18,2021-04-05,isabella.brown@example.com,+20307875216,Tanta,Online,gen_20251127_092505,customers.csv
C001048,Youssef Garcia,FEMALE,1984-10-23,2019-04-08,youssef.garcia@example.com,,Giza,Mixed,gen_20251127_092505,customers.csv
C000052,Noah Yamamoto,Male,1977-05-21,2021-07-28,NOAH.YAMAMOTO@EXAMPLE.COM,+20547147303,Dubai,Online,gen_20251127_092505,customers.csv
C003652,Emma Yamamoto,Female,2000-01-31,2018-10-28,emma.yamamoto@example.com,+20568828304,Tanta,Mixed,gen_20251127_092505,customers.csv
C001045,Maria Lopez,female,1996-05-15,2020-06-20,maria.lopez@example.com,+20232665844,Doha,Mixed,gen_20251127_092505,customers.csv
C002182,Youssef Smith,Other,1999-12-20,2019-03-13,youssef.smith@example.com,invalid,Dubai,Online,gen_20251127_092505,customers.csv
C002689,Mia Garcia,Female,1960-07-22,2021-09-27,mia.garcia@example.com,+20905871511,Tanta,Online,gen_20251127_092505,customers.csv
C000535,David Hassan,Female,1967-10-29,2024-07-19,david.hassan@example.com,+20391338763,Riyadh,Online,gen_20251127_092505,customers.csv
C003185,Sophia Brown,Female,2003-02-01,2019-01-29,sophia.brown@example.com,+20175712250,Doha,Mixed,gen_20251127_092505,customers.csv
C003858,Emma Hassan,Other,1959-11-22,2023-01-22,emma.hassan@example.com,+20523202918,Tanta,Online,gen_20251127_092505,customers.csv
C000444,Julia Martin,Other,1962-09-05,2020-07-10,julia.martin@example.com,+20120914520,Doha,In-Store,gen_20251127_092505,customers.csv
C003605,Ahmed Brown,Female,1994-02-20,2023-07-24,,+20669426620,Cairo,Online,gen_20251127_092505,customers.csv
C000196,Anna Lopez,Other,1997-03-20,2019-10-25,anna.lopez@example.com,+20206785037,Cairo,Mixed,gen_20251127_092505,customers.csv
C001116,Omar Garcia,Female,1980-12-30,2022-03-07,omar.garcia@example.com,+20470465133,dubai,Online,gen_20251127_092505,customers.csv
C000766,Omar Lopez,Other,1980-01-28,2019-04-18,omar.lopez@example.com,+20397868539,Mansoura,In-Store,gen_20251127_092505,customers.csv
C001946,David Lopez,Male,1998-06-22,2022-10-24,david.lopez@example.com,+20581282384,Tanta,In-Store,gen_20251127_092505,customers.csv
C003248,Hiro Garcia,Other,1996-10-25,2021-02-23,hiro.garcia@example.com,+20735401428,NA,In-Store,gen_20251127_092505,customers.csv
C003003,Mia Johnson,Other,1980-03-23,2019-06-09,mia.johnson@example.com,+20879190194,Tanta,Online,gen_20251127_092505,customers.csv
C001433,Julia Brown,Male,1959-02-04,2024-04-04,julia.brown@example.com,+20793834423,Cairo,Mixed,gen_20251127_092505,customers.csv
C004201,Noah Brown,Female,1977-02-23,2022-01-15,,+20401316647,Tanta,In-Store,gen_20251127_092505,customers.csv
C003096,Anna Brown,Female,2000-01-26,2023-10-09,ANNA.BROWN@EXAMPLE.COM,+20997566348,Alexandria,Online,gen_20251127_092505,customers.csv
C002923,Anna Yamamoto,Other,2001-12-29,2019-12-24,anna.yamamoto@example.com,+20285731979,Riyadh,Mixed,gen_20251127_092505,customers.csv
C000645,John Brown,Male,2003-04-16,2023-07-12,,+20751929538,Giza,Online,gen_20251127_092505,customers.csv
C001050,Sophia Hassan,Female,1975-09-13,2019-01-30,sophia.hassan@example.com,+20341030586,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003746,Sara Hassan,Male,2000-05-27,2019-06-07,sara.hassan@example.com,+20479650638,Doha,In-Store,gen_20251127_092505,customers.csv
C004094,Noah Brown,Other,1996-02-29,2019-07-12,noah.brown@example.com,+20562569273,Dubai,in-store,gen_20251127_092505,customers.csv
C004404,Hiro Johnson,Female,1982-06-03,2023-07-18,hiro.johnson@example.com,+20523405198,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000121,Mia Johnson,Male,1967-06-11,2018-10-08,mia.johnson@example.com,+20813187376,dubai,Mixed,gen_20251127_092505,customers.csv
C002053,Julia Yamamoto,Other,1980-11-07,2022-10-27,julia.yamamoto@example.com,+20964990947,Doha,Online,gen_20251127_092505,customers.csv
C004259,Mohamed Brown,Other,1994-07-03,2022-04-10,,+20744872050,doha,Mixed,gen_20251127_092505,customers.csv
C004889,David Garcia,Other,1984-05-07,2024-03-24,,+20729480070,,Online,gen_20251127_092505,customers.csv
C004335,John Yamamoto,Other,1982-11-17,2020-11-23,john.yamamoto@example.com,+20338239703,Giza,In-Store,gen_20251127_092505,customers.csv
C004692,Anna Johnson,Female,2004-09-13,2018-06-22,anna.johnson@example.com,+20314917445,Dubai,In-Store,gen_20251127_092505,customers.csv
C000135,Fatima Martin,Male,1983-10-02,2019-07-26,fatima.martin@example.com,+20464917302,Riyadh,In-Store,gen_20251127_092505,customers.csv
C002461,Amina Lopez,Female,1994-12-05,2021-06-17,amina.lopez@example.com,+20108857221,Alexandria,In-Store,gen_20251127_092505,customers.csv
C001955,Sara Ali,Male,1979-11-23,2018-12-26,sara.ali@example.com,+20941877587,Doha,Mixed,gen_20251127_092505,customers.csv
C002464,Youssef Martin,Male,1961-07-22,2019-12-22,youssef.martin@example.com,+20180483176,,In-Store,gen_20251127_092505,customers.csv
C000185,Anna Hassan,Other,1987-01-07,2024-02-20,anna.hassan@example.com,,Alexandria,Mixed,gen_20251127_092505,customers.csv
C001393,Amina Yamamoto,Male,1968-12-21,2020-10-15,amina.yamamoto@example.com,+20606122361,Tanta,Online,gen_20251127_092505,customers.csv
C002277,Julia Lopez,Male,1986-10-29,2019-09-18,,+20553269363,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000512,Omar Martin,Male,1982-06-18,2022-06-09,omar.martin@example.com,+20217349245,Giza,In-Store,gen_20251127_092505,customers.csv
C004730,Noah Johnson,Other,1981-07-17,2018-07-24,noah.johnson@example.com,+20950657737,Cairo,Online,gen_20251127_092505,customers.csv
C004055,Isabella Garcia,Other,1967-08-09,2018-04-16,,,Cairo,Online,gen_20251127_092505,customers.csv
C003138,David Lopez,Male,1977-01-03,2023-01-20,david.lopez@example.com,+20642625662,Cairo,Mixed,gen_20251127_092505,customers.csv
C002670,Sophia Khan,Other,1978-02-26,2023-03-25,sophia.khan@example.com,+20297634316,Tanta,Online,gen_20251127_092505,customers.csv
C004774,Julia Martin,Other,1998-03-26,2022-04-18,julia.martin@example.com,+20529347831,Riyadh,Online,gen_20251127_092505,customers.csv
C004862,John Garcia,Other,1989-03-18,2024-12-25,john.garcia@example.com,+20598664963,NA,Mixed,gen_20251127_092505,customers.csv
C002118,Mia Khan,Male,1992-05-18,2022-01-11,mia.khan@example.com,+20371503695,Riyadh,Online,gen_20251127_092505,customers.csv
C000252,Hiro Lopez,Other,1955-06-10,2024-11-03,HIRO.LOPEZ@EXAMPLE.COM,+20213009059,Tanta,Online,gen_20251127_092505,customers.csv
C003527,Omar Lopez,Male,1972-07-12,2019-12-29,omar.lopez@example.com,+20378227001,Alexandria,Online,gen_20251127_092505,customers.csv
C003560,Isabella Smith,Other,1970-09-17,2022-08-22,NA,+20533805466,Riyadh,Mixed,gen_20251127_092505,customers.csv
C004012,Maria Khan,unkn0wn,1978-05-27,2021-05-24,maria.khan@example.com,000000,Dubai,Mixed,gen_20251127_092505,customers.csv
C001508,Maria Johnson,Female,1959-07-05,2019-02-21,maria.johnson@example.com,+20390899201,Giza,Mixed,gen_20251127_092505,customers.csv
C000123,David Yamamoto,Female,1985-09-04,2021-08-11,DAVID.YAMAMOTO@EXAMPLE.COM,+20354242369,Alexandria,Mixed,gen_20251127_092505,customers.csv
C004260,David Garcia,Other,2002-10-17,2023-08-01,david.garcia@example.com,+20950669990,Tanta,Online,gen_20251127_092505,customers.csv
C003334,Youssef Yamamoto,Male,1983-05-24,2021-09-18,youssef.yamamoto@example.com,+20499172500,Alexandria,Online,gen_20251127_092505,customers.csv
C001872,Carlos Lopez,Other,1984-01-23,2024-04-17,carlos.lopez@example.com,+20215249111,cairo,Online,gen_20251127_092505,customers.csv
C003693,David Ali,Other,1957-06-24,2022-06-19,david.ali@example.com,+20319446767,Doha,Online,gen_20251127_092505,customers.csv
C000568,Mohamed Khan,Female,1974-05-29,2018-01-12,mohamed.khan@example.com,+20319210333,Alexandria,Online,gen_20251127_092505,customers.csv
C001372,Maria Garcia,Female,1993-06-05,2022-11-09,maria.garcia@example.com,+20933052812,Cairo,Mixed,gen_20251127_092505,customers.csv
C003186,Youssef Yamamoto,Male,1992-06-14,2020-06-10,youssef.yamamoto@example.com,+20954265247,Mansoura,Mixed,gen_20251127_092505,customers.csv
C003956,Mohamed Ali,Other,1990-10-07,2021-03-02,mohamed.ali@example.com,+20433628452,Riyadh,Online,gen_20251127_092505,customers.csv
C001057,Amina Martin,Female,1966-05-25,2021-03-15,amina.martin@example.com,+20507849035,Cairo,Online,gen_20251127_092505,customers.csv
C000857,Isabella Martin,Male,1981-06-02,2018-10-13,isabella.martin@example.com,+20686481939,Doha,In-Store,gen_20251127_092505,customers.csv
C003839,Ahmed Smith,Other,1982-10-12,2020-08-31,ahmed.smith@example.com,+20933157326,Riyadh,In-Store,gen_20251127_092505,customers.csv
C002861,David Brown,Male,1978-04-01,2021-07-03,david.brown@example.com,+20118597545,NA,Online,gen_20251127_092505,customers.csv
C004770,Ahmed Garcia,Other,1997-06-24,2022-04-25,ahmed.garcia@example.com,+20370566485,Giza,online,gen_20251127_092505,customers.csv
C000777,John Garcia,MALE,1971-02-12,2020-05-18,john.garcia@example.com,+20370449584,Giza,Online,gen_20251127_092505,customers.csv
C000721,David Yamamoto,Male,1967-06-30,2022-11-01,david.yamamoto@example.com,+20268365650,Cairo,Mixed,gen_20251127_092505,customers.csv
C002711,David Martin,Other,2003-08-07,2019-06-25,,+20183828397,Tanta,Mixed,gen_20251127_092505,customers.csv
C002655,Sophia Ali,Male,1969-04-13,2023-02-20,,+20292490376,Cairo,Online,gen_20251127_092505,customers.csv
C004878,Emma Hassan,Other,1955-08-13,2022-03-13,emma.hassan@example.com,+20660286767,Giza,In-Store,gen_20251127_092505,customers.csv
C000603,Mia Martin,Male,2003-09-07,2018-12-24,mia.martin@example.com,+20750751644,Cairo,Mixed,gen_20251127_092505,customers.csv
C003823,Anna Brown,Other,1975-03-14,2022-03-04,anna.brown@example.com,+20518966451,Cairo,Online,gen_20251127_092505,customers.csv
C001245,Isabella Lopez,Male,1956-01-14,2018-04-28,,+20542204740,Tanta,Mixed,gen_20251127_092505,customers.csv
C004846,Julia Yamamoto,Female,1987-08-18,2024-05-08,julia.yamamoto@example.com,+20446272497,Dubai,in-store,gen_20251127_092505,customers.csv
C004842,Emma Smith,Other,2007-06-23,2020-07-09,emma.smith@example.com,+20100799925,Tanta,Mixed,gen_20251127_092505,customers.csv
C000319,John Garcia,unkn0wn,1983-11-21,2021-05-07,john.garcia@example.com,+20944487971,Alexandria,Online,gen_20251127_092505,customers.csv
C000829,Anna Brown,Female,1972-03-08,2023-07-16,anna.brown@example.com,+20651544936,giza,Online,gen_20251127_092505,customers.csv
C003264,Amina Brown,Male,1989-01-26,2021-07-24,amina.brown@example.com,+20224044210,Cairo,Online,gen_20251127_092505,customers.csv
C000275,Maria Ali,Female,1982-11-01,2018-10-12,maria.ali@example.com,+20907362902,Mansoura,Mixed,gen_20251127_092505,customers.csv
C002665,Liam Garcia,Female,2002-05-10,2020-11-04,liam.garcia@example.com,+20396398678,Giza,In-Store,gen_20251127_092505,customers.csv
C000550,Anna Smith,Male,1982-04-13,2020-06-01,anna.smith@example.com,+20263839922,Cairo,Mixed,gen_20251127_092505,customers.csv
C003642,Julia Yamamoto,Other,1990-08-24,2018-06-19,julia.yamamoto@example.com,+20219607350,Cairo,In-Store,gen_20251127_092505,customers.csv
C004054,Isabella Brown,Male,2006-03-19,2022-10-19,isabella.brown@example.com,+20700722256,Tanta,Online,gen_20251127_092505,customers.csv
C004893,Anna Smith,Female,1987-12-31,2022-12-12,anna.smith@example.com,+20478422936,Tanta,Mixed,gen_20251127_092505,customers.csv
C002935,Noah Smith,Other,1964-01-14,2020-08-24,noah.smith@example.com,+20327377074,Doha,Online,gen_20251127_092505,customers.csv
C000606,Isabella Martin,FEMALE,1955-02-12,2023-05-15,isabella.martin@example.com,+20808104767,Doha,Mixed,gen_20251127_092505,customers.csv
C000897,Maria Smith,Male,1983-02-15,2021-11-18,maria.smith@example.com,+20953215750,Tanta,Online,gen_20251127_092505,customers.csv
C000528,Youssef Hassan,Female,1977-04-15,2022-03-17,youssef.hassan@example.com,+20852442139,Mansoura,In-Store,gen_20251127_092505,customers.csv
C004608,Maria Martin,Other,1994-02-23,2022-08-08,maria.martin@example.com,+20644243953,Cairo,Online,gen_20251127_092505,customers.csv
C002348,Maria Lopez,Other,1971-12-11,2019-12-05,maria.lopez@example.com,+20594308770,Riyadh,In-Store,gen_20251127_092505,customers.csv
C003440,Omar Brown,Other,1980-07-14,2021-11-17,OMAR.BROWN@EXAMPLE.COM,+20299395107,Giza,In-Store,gen_20251127_092505,customers.csv
C004999,Ahmed Lopez,Other,1967-12-22,2018-07-24,ahmed.lopez@example.com,+20560190199,Doha,In-Store,gen_20251127_092505,customers.csv
C004827,Carlos Khan,Female,2007-01-15,2023-06-27,carlos.khan@example.com,+20642808029,Cairo,In-Store,gen_20251127_092505,customers.csv
C003923,Sophia Smith,Other,1989-02-24,2022-03-18,,+20854757475,Mansoura,Online,gen_20251127_092505,customers.csv
C000299,Amina Yamamoto,Male,1961-04-30,2019-11-27,amina.yamamoto@example.com,+20950246091,Doha,In-Store,gen_20251127_092505,customers.csv
C002120,Sara Ali,Other,1990-08-06,2018-07-06,sara.ali@example.com,+20573890707,Mansoura,Mixed,gen_20251127_092505,customers.csv
C002537,Hiro Yamamoto,Male,1956-02-19,2019-08-24,hiro.yamamoto@example.com,+20663455991,Riyadh,Online,gen_20251127_092505,customers.csv
C004204,Ahmed Martin,Other,1986-04-27,2018-02-16,,+20119652521,Tanta,Mixed,gen_20251127_092505,customers.csv
C003255,Amina Johnson,Female,1991-11-25,2019-08-23,amina.johnson@example.com,+20560336827,Riyadh,Mixed,gen_20251127_092505,customers.csv
C003726,Omar Johnson,Other,1964-04-10,2019-11-28,omar.johnson@example.com,+20817245812,Doha,Mixed,gen_20251127_092505,customers.csv
C001261,David Garcia,Other,1999-09-21,2022-09-13,david.garcia@example.com,+20618074390,Riyadh,Mixed,gen_20251127_092505,customers.csv
C001559,Youssef Hassan,OTHER,2005-12-11,2023-11-12,youssef.hassan@example.com,+20765669850,Dubai,In-Store,gen_20251127_092505,customers.csv
C003270,Fatima Brown,Other,1962-10-04,2019-05-13,fatima.brown@example.com,+20257802580,Riyadh,Online,gen_20251127_092505,customers.csv
C004047,Emma Smith,Male,1960-12-14,2022-12-23,emma.smith@example.com,+20785816249,tanta,Online,gen_20251127_092505,customers.csv
C000757,Julia Garcia,Other,1976-07-25,2023-02-18,julia.garcia@example.com,+20142610565,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001011,Mia Yamamoto,Other,1959-09-24,2022-11-11,mia.yamamoto@example.com,+20507555571,Dubai,Mixed,gen_20251127_092505,customers.csv
C002795,Anna Lopez,Other,1956-04-28,2024-02-22,anna.lopez@example.com,+20203494897,riyadh,Online,gen_20251127_092505,customers.csv
C002906,Ahmed Martin,Male,2001-09-14,2019-06-25,ahmed.martin@example.com,+20237982254,Tanta,In-Store,gen_20251127_092505,customers.csv
C001871,Amina Smith,Male,1999-06-30,2019-09-26,amina.smith@example.com,+20146650827,Dubai,In-Store,gen_20251127_092505,customers.csv
C002230,Noah Johnson,Female,1984-03-14,2019-02-26,noah.johnson@example.com,+20312887052,Alexandria,Mixed,gen_20251127_092505,customers.csv
C001174,John Smith,Other,1989-07-09,2018-12-29,john.smith@example.com,+20298082264,Cairo,Online,gen_20251127_092505,customers.csv
C001833,Omar Garcia,Male,1970-07-11,2022-11-29,NA,+20304424497,Giza,Mixed,gen_20251127_092505,customers.csv
C000377,Sara Martin,Other,2000-11-26,2019-09-20,sara.martin@example.com,+20386174476,Riyadh,mixed,gen_20251127_092505,customers.csv
C003854,Sophia Khan,Female,1990-07-23,2021-05-23,SOPHIA.KHAN@EXAMPLE.COM,+20947339062,Giza,In-Store,gen_20251127_092505,customers.csv
C003617,Fatima Martin,Other,1994-08-15,2021-05-04,fatima.martin@example.com,+20234250712,NA,Online,gen_20251127_092505,customers.csv
C000799,John Lopez,Female,1994-06-27,2023-06-19,john.lopez@example.com,+20749217602,Mansoura,In-Store,gen_20251127_092505,customers.csv
C000379,Fatima Hassan,Other,2007-05-25,2022-07-01,NA,+20813237800,Tanta,Mixed,gen_20251127_092505,customers.csv
C001159,David Lopez,Female,1999-03-03,2019-01-06,david.lopez@example.com,+20999809491,Alexandria,In-Store,gen_20251127_092505,customers.csv
C003820,Sophia Johnson,Other,1968-07-23,2022-04-23,sophia.johnson@example.com,+20895140483,Mansoura,In-Store,gen_20251127_092505,customers.csv
C002793,Omar Lopez,Female,1958-10-12,2020-08-05,,+20840759218,Dubai,mixed,gen_20251127_092505,customers.csv
C002241,Amina Brown,Female,1963-08-18,2018-09-27,amina.brown@example.com,+20424390957,Tanta,Online,gen_20251127_092505,customers.csv
